Date,Time,Pres,Temp,Cond,Sal,O2%,O2ppm,pH,PAR,Chl(a)Phy-EthrinPhy-Cyanin,datetime,Depth,pot_temp,density,N2,mld_temp,mld_dens
06-07-2024,15:52:010.70,0.56,5.455,23.687,23.598,103.5,11.17,8.264,339.44788,2.91,2024-07-06 15:52:01.070,0.5553826014692969,5.454966022347102,18.532104880958514,-0.009128294266216691,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:010.95,0.55,5.454,23.697,23.61,103.5,11.17,8.264,339.7417,4.18,2024-07-06 15:52:01.095,0.5454650682601496,5.453966622060641,18.541616782550136,inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:011.20,0.55,5.457,23.869,23.795,103.5,11.15,8.264,342.58612,2.8,2024-07-06 15:52:01.120,0.5454650682601496,5.456966427245573,18.68662532740302,-0.01109814853797253,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:011.44,0.48,5.465,23.969,23.899,103.4,11.14,8.263,342.10651,2.99,2024-07-06 15:52:01.144,0.4760423223096934,5.464970579286203,18.76757729526446,0.017074131926352615,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:011.69,0.49,5.468,23.992,23.922,103.4,11.13,8.262,316.21152,3.14,2024-07-06 15:52:01.169,0.4859598588904479,5.467969933883856,18.78536900552558,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:011.93,0.49,5.47,23.979,23.906,103.4,11.13,8.262,333.8501,3.59,2024-07-06 15:52:01.193,0.4859598588904479,5.469969939508084,18.7726255865565,-0.000186601305881041,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:012.18,0.58,5.472,23.978,23.904,103.4,11.13,8.261,313.54254,3.59,2024-07-06 15:52:01.218,0.5752176664426186,5.471964410020984,18.77087562619397,-0.0015502099875050826,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:012.42,0.56,5.471,23.982,23.908,103.4,11.13,8.261,340.37308,3.18,2024-07-06 15:52:01.242,0.5553826014692969,5.470965638113002,18.774106328207722,-0.020432635171886246,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:012.67,0.55,5.47,24.006,23.935,103.4,11.13,8.26,335.97659,2.14,2024-07-06 15:52:01.267,0.5454650682601496,5.469966230065486,18.795397643032516,-0.0007535746971283138,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:012.91,0.56,5.47,24.004,23.934,103.4,11.13,8.26,340.2243,3.15,2024-07-06 15:52:01.291,0.5553826014692969,5.469965617015046,18.7946123988645,0.0017931922602273654,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:013.16,0.49,5.467,23.987,23.917,103.4,11.13,8.26,345.34985,3.17,2024-07-06 15:52:01.316,0.4859598588904479,5.4669699423747895,18.781532493372765,0.0018409154570297953,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:013.40,0.45,5.465,23.977,23.907,103.4,11.13,8.261,355.74088,2.87,2024-07-06 15:52:01.340,0.4462897096774762,5.464972411800601,18.773859349932877,-0.07217259320374277,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:013.65,0.46,5.463,23.887,23.811,103.4,11.14,8.262,369.30563,3.23,2024-07-06 15:52:01.365,0.45620724770320764,5.462971884870811,18.698653710867347,-0.01180541943800747,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:013.89,0.53,5.46,23.784,23.701,103.4,11.15,8.263,319.85458,3.23,2024-07-06 15:52:01.389,0.5256300003968817,5.459967723208386,18.61254287493557,inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:014.14,0.53,5.459,23.79,23.708,103.4,11.15,8.264,324.5871,2.12,2024-07-06 15:52:01.414,0.5256300003968817,5.458967721104672,18.61812872010546,-0.00421343087144894,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:014.39,0.56,5.457,23.774,23.691,103.4,11.15,8.264,349.55984,2.07,2024-07-06 15:52:01.439,0.5553826014692969,5.4569659202671135,18.604957182285148,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:014.64,0.56,5.456,23.77,23.687,103.4,11.15,8.263,344.86209,3.85,2024-07-06 15:52:01.464,0.5553826014692969,5.455965928992313,18.601905042791714,0.015782994378812226,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:014.88,0.52,5.454,23.691,23.603,103.4,11.16,8.263,346.45416,2.9,2024-07-06 15:52:01.488,0.5157124657427605,5.4539684492748215,18.53611988289515,0.0014221312776068623,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:015.13,0.5,5.452,23.686,23.599,103.4,11.16,8.264,377.83069,3.19,2024-07-06 15:52:01.513,0.495877394989544,5.451969674879018,18.533156061682803,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:015.38,0.5,5.45,23.652,23.563,103.4,11.16,8.264,365.74548,3.0,2024-07-06 15:52:01.538,0.495877394989544,5.449969715374974,18.50506314018662,inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:015.62,0.5,5.451,23.796,23.719,103.4,11.15,8.264,335.74564,3.0,2024-07-06 15:52:01.562,0.495877394989544,5.450969572438958,18.627478656652556,-0.0571464078656009,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:015.87,0.48,5.454,23.936,23.871,103.4,11.14,8.264,317.49051,3.16,2024-07-06 15:52:01.587,0.4760423223096934,5.453970647811335,18.746574662183207,0.002483418968462848,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:016.11,0.54,5.456,23.956,23.891,103.4,11.13,8.263,366.51154,3.57,2024-07-06 15:52:01.611,0.5355475345693446,5.455966950213092,18.762101400487722,0.0293479126701932,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:016.36,0.52,5.455,23.884,23.813,103.4,11.14,8.262,336.30887,3.67,2024-07-06 15:52:01.636,0.5157124657427605,5.45496825079024,18.700938846066492,0.008289715209415521,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:016.60,0.54,5.455,23.904,23.835,103.4,11.14,8.262,324.30435,2.8,2024-07-06 15:52:01.660,0.5355475345693446,5.454967008479334,18.718215033362867,-0.049566554198943326,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:016.85,0.53,5.457,23.966,23.901,103.4,11.13,8.262,335.14612,3.12,2024-07-06 15:52:01.685,0.5256300003968817,5.456967548396402,18.76986467308825,0.019507819730966366,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:017.09,0.54,5.458,23.99,23.927,103.4,11.13,8.262,337.99866,3.65,2024-07-06 15:52:01.709,0.5355475345693446,5.457966906568965,18.79019233213978,-0.018668249161857154,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:017.33,0.55,5.456,23.967,23.902,103.4,11.13,8.261,335.81076,3.65,2024-07-06 15:52:01.733,0.5454650682601496,5.455966327394804,18.770739509650298,0.0010334651835196438,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:017.58,0.52,5.457,23.963,23.898,103.4,11.13,8.261,320.88412,3.03,2024-07-06 15:52:01.758,0.5157124657427605,5.456968163502171,18.767508833332727,0.0022608274603138413,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:017.83,0.51,5.457,23.96,23.895,103.4,11.13,8.261,354.73795,2.88,2024-07-06 15:52:01.783,0.5057949306069816,5.456968778499857,18.765152994115738,-0.0067824765941013635,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:018.08,0.53,5.457,23.944,23.877,103.4,11.14,8.261,344.35214,2.83,2024-07-06 15:52:01.808,0.5256300003968817,5.456967570978936,18.751017970118937,0.0017584182786048626,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:018.33,0.5,5.457,23.937,23.87,103.4,11.14,8.261,348.2868,2.85,2024-07-06 15:52:01.833,0.495877394989544,5.456969412919269,18.74552102157145,0.0803790339012004,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:018.57,0.49,5.454,23.838,23.763,103.4,11.15,8.262,321.73087,3.53,2024-07-06 15:52:01.857,0.4859598588904479,5.453970130266674,18.661764018202348,-0.02850913433363049,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:018.82,0.51,5.451,23.766,23.687,103.4,11.16,8.264,301.69418,3.37,2024-07-06 15:52:01.882,0.5057949306069816,5.450968992856008,18.602349512614524,0.008876333708843578,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:019.07,0.55,5.45,23.808,23.734,103.4,11.15,8.264,358.62598,3.37,2024-07-06 15:52:01.907,0.5454650682601496,5.449966519455987,18.639346958159877,-0.03194325789760073,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:019.31,0.53,5.452,23.887,23.819,103.5,11.15,8.264,329.90952,2.78,2024-07-06 15:52:01.931,0.5256300003968817,5.4519676479954144,18.70591836610322,-0.03148042553602188,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:019.55,0.52,5.454,23.927,23.861,103.4,11.14,8.264,333.8923,2.85,2024-07-06 15:52:01.955,0.5157124657427605,5.453968210861631,18.73872179565035,0.0017584362652349151,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:019.80,0.55,5.454,23.934,23.868,103.5,11.15,8.263,340.03259,2.87,2024-07-06 15:52:01.980,0.5454650682601496,5.453966369902937,18.74421880159707,-0.006502705162676525,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:020.04,0.52,5.455,23.958,23.894,103.5,11.15,8.262,345.11005,2.75,2024-07-06 15:52:02.004,0.5157124657427605,5.45496817599255,18.764546768847595,0.0009254691827940196,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:020.29,0.51,5.457,23.958,23.893,103.5,11.15,8.262,334.88779,3.08,2024-07-06 15:52:02.029,0.5057949306069816,5.456968780310674,18.76358243493678,0.0003768044705083702,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:020.53,0.53,5.457,23.96,23.894,103.5,11.15,8.262,327.73425,3.17,2024-07-06 15:52:02.053,0.5256300003968817,5.456967554982663,18.764367714496302,0.03231931494620192,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:020.78,0.52,5.456,23.919,23.851,103.5,11.15,8.262,340.73129,3.17,2024-07-06 15:52:02.078,0.5157124657427605,5.455968211295547,18.7306901553942,0.0065726475570800766,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:021.02,0.48,5.455,23.887,23.816,103.5,11.15,8.262,339.56705,2.57,2024-07-06 15:52:02.102,0.4760423223096934,5.454970690634479,18.703294688096094,-0.0518279903075529,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:021.27,0.49,5.453,23.823,23.747,103.5,11.16,8.262,329.41586,3.54,2024-07-06 15:52:02.127,0.4859598588904479,5.452970148346724,18.64928860584598,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:021.52,0.49,5.451,23.78,23.701,103.5,11.17,8.263,310.68481,3.41,2024-07-06 15:52:02.152,0.4859598588904479,5.450970196707125,18.613343505742932,-0.011261590065726988,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:021.77,0.51,5.45,23.751,23.671,103.6,11.17,8.263,343.91544,3.5,2024-07-06 15:52:02.177,0.5057949306069816,5.4499690116840585,18.58987377408903,-0.005840515708825707,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:022.02,0.55,5.45,23.722,23.64,103.5,11.17,8.264,325.4035,3.12,2024-07-06 15:52:02.202,0.5454650682601496,5.449966611366029,18.56552991161459,-0.05208483357259066,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:022.26,0.54,5.449,23.785,23.709,103.5,11.17,8.264,323.0498,3.28,2024-07-06 15:52:02.226,0.5355475345693446,5.448967156806367,18.619803623998905,-0.00017068803497395266,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:022.50,0.55,5.451,23.786,23.709,103.6,11.17,8.264,359.8909,3.28,2024-07-06 15:52:02.250,0.5454650682601496,5.450966539236399,18.619625792688794,-0.0014218631012330608,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:022.75,0.54,5.452,23.789,23.711,103.6,11.17,8.263,357.36029,3.14,2024-07-06 15:52:02.275,0.5355475345693446,5.451967141163703,18.62110742535765,0.0022608364607882353,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:023.00,0.49,5.452,23.775,23.696,103.6,11.17,8.263,361.21722,3.48,2024-07-06 15:52:02.300,0.4859598588904479,5.451970196911109,18.609328182353238,0.00636306008141231,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:023.24,0.47,5.451,23.759,23.679,103.6,11.17,8.264,327.84747,3.18,2024-07-06 15:52:02.324,0.4661247852472799,5.45097143162522,18.596067235979717,-0.007479346562451662,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:023.49,0.5,5.449,23.73,23.649,103.6,11.17,8.265,303.80289,2.38,2024-07-06 15:52:02.349,0.495877394989544,5.448969643134187,18.57268621359765,0.025343399953098616,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:023.73,0.53,5.45,23.823,23.75,103.6,11.17,8.265,359.06119,3.33,2024-07-06 15:52:02.373,0.5256300003968817,5.449967721945223,18.65191161345433,0.009942676770811891,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:023.98,0.57,5.452,23.873,23.803,103.6,11.16,8.265,356.28412,3.88,2024-07-06 15:52:02.398,0.5653001341967864,5.451965222351422,18.693353738788687,-0.00153578235621368,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:024.22,0.54,5.451,23.878,23.809,103.6,11.16,8.264,309.40805,3.88,2024-07-06 15:52:02.422,0.5355475345693446,5.450967051700221,18.69815469739001,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:024.47,0.54,5.451,23.869,23.8,103.6,11.16,8.263,316.73334,1.66,2024-07-06 15:52:02.447,0.5355475345693446,5.4509670603342,18.691087071778156,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:024.71,0.54,5.452,23.863,23.792,103.6,11.16,8.263,341.30124,3.6,2024-07-06 15:52:02.471,0.5355475345693446,5.45196706343756,18.68471556631141,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:024.96,0.54,5.452,23.844,23.772,103.6,11.16,8.263,343.76962,1.6,2024-07-06 15:52:02.496,0.5355475345693446,5.451967082625947,18.66900981651486,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:025.21,0.54,5.452,23.805,23.729,103.6,11.17,8.262,343.40179,3.98,2024-07-06 15:52:02.521,0.5355475345693446,5.451967123888203,18.635242534397094,0.0012057813843481993,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:025.45,0.49,5.452,23.798,23.721,103.5,11.17,8.263,339.38126,2.91,2024-07-06 15:52:02.545,0.4859598588904479,5.45197017513757,18.628960261362522,0.0015072266152668027,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:025.70,0.47,5.452,23.794,23.717,103.5,11.17,8.263,339.42569,3.51,2024-07-06 15:52:02.570,0.4661247852472799,5.451971395896265,18.62581912625592,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:025.95,0.47,5.451,23.79,23.713,103.5,11.17,8.263,325.48416,3.51,2024-07-06 15:52:02.595,0.4661247852472799,5.450971403218931,18.62276693756985,0.003483719757299709,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:026.19,0.52,5.45,23.81,23.736,103.5,11.16,8.263,316.66229,3.78,2024-07-06 15:52:02.619,0.5157124657427605,5.449968343945214,18.640917539247653,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:026.44,0.52,5.449,23.801,23.726,103.5,11.16,8.262,342.01624,2.42,2024-07-06 15:52:02.644,0.5157124657427605,5.448968357591799,18.633153595287013,-0.005744571679217953,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:026.68,0.57,5.45,23.766,23.688,103.5,11.16,8.262,336.48651,2.72,2024-07-06 15:52:02.668,0.5653001341967864,5.44996534849604,18.603223657987655,-0.05886775421052274,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:026.93,0.56,5.449,23.836,23.766,103.5,11.16,8.262,327.9422,3.43,2024-07-06 15:52:02.693,0.5553826014692969,5.448965883569301,18.664565359490325,-0.0018840598272511246,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:027.17,0.54,5.449,23.842,23.771,103.5,11.15,8.262,330.80807,3.57,2024-07-06 15:52:02.717,0.5355475345693446,5.448967097302613,18.668491836647377,0.0021753810464637726,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:027.42,0.53,5.448,23.838,23.768,103.4,11.15,8.262,342.2486,3.34,2024-07-06 15:52:02.742,0.5256300003968817,5.447967713968066,18.666225019547255,0.00025120898358481754,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:027.66,0.5,5.448,23.837,23.767,103.4,11.15,8.262,346.82425,3.34,2024-07-06 15:52:02.766,0.495877394989544,5.447969542489087,18.66543972126169,0.0015072539864226144,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:027.91,0.47,5.448,23.832,23.761,103.4,11.15,8.262,330.43652,2.53,2024-07-06 15:52:02.791,0.4661247852472799,5.44797137506518,18.660727932787267,-0.008247190065490795,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:028.15,0.49,5.447,23.811,23.739,103.4,11.15,8.262,335.88998,3.41,2024-07-06 15:52:02.815,0.4859598588904479,5.446970180212623,18.64354036597581,0.004801461862297154,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:028.40,0.52,5.446,23.828,23.758,103.4,11.15,8.262,321.63022,3.2,2024-07-06 15:52:02.840,0.5157124657427605,5.445968341229001,18.658550083484556,0.04388231059168798,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:028.65,0.54,5.442,23.931,23.874,103.4,11.14,8.262,325.32504,3.7,2024-07-06 15:52:02.865,0.5355475345693446,5.441967030481781,18.750002988418373,-0.0052755454412765565,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:028.90,0.55,5.442,23.925,23.867,103.4,11.14,8.261,350.18228,4.45,2024-07-06 15:52:02.890,0.5454650682601496,5.441966426729906,18.744505735292364,inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:029.14,0.55,5.439,23.95,23.896,103.4,11.14,8.261,341.5788,2.78,2024-07-06 15:52:02.914,0.5454650682601496,5.438966412359505,18.767548124853306,0.009831774794275046,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:029.39,0.5,5.441,23.891,23.831,103.4,11.15,8.26,324.4805,2.78,2024-07-06 15:52:02.939,0.495877394989544,5.440969515259256,18.716323362004232,-0.016623007374864107,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:029.64,0.52,5.442,23.851,23.787,103.4,11.15,8.261,331.13077,3.32,2024-07-06 15:52:02.964,0.5157124657427605,5.4419683320419034,18.681680192180693,0.0027834597806895515,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:029.88,0.48,5.44,23.837,23.772,103.4,11.15,8.262,348.69016,3.13,2024-07-06 15:52:02.988,0.4760423223096934,5.4399707891205935,18.670078425412157,-0.052670147648088673,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:030.13,0.49,5.439,23.772,23.702,103.4,11.15,8.264,329.16199,3.05,2024-07-06 15:52:03.013,0.4859598588904479,5.438970245653124,18.615194807526677,-0.005275537025509231,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:030.37,0.51,5.439,23.759,23.688,103.4,11.15,8.264,329.05615,3.27,2024-07-06 15:52:03.037,0.5057949306069816,5.4389690438047,18.60420032405989,0.0005439428963812116,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:030.62,0.55,5.44,23.763,23.691,103.4,11.15,8.264,326.53519,3.25,2024-07-06 15:52:03.062,0.5454650682601496,5.439966608094938,18.606467547863417,-0.01445668173163912,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:030.86,0.52,5.444,23.818,23.749,103.4,11.15,8.263,322.46213,3.09,2024-07-06 15:52:03.086,0.5157124657427605,5.443968358355234,18.651660297144645,-0.053507940790299,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:031.11,0.54,5.444,23.688,23.607,103.4,11.16,8.263,327.56696,3.09,2024-07-06 15:52:03.111,0.5355475345693446,5.443967277633783,18.540147031442302,0.0006686487865284408,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:031.35,0.53,5.443,23.687,23.606,103.4,11.16,8.262,336.19342,2.76,2024-07-06 15:52:03.135,0.5256300003968817,5.442967889082646,18.539450267673487,0.007621316275537501,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:031.60,0.54,5.442,23.695,23.616,103.4,11.16,8.262,335.4118,3.06,2024-07-06 15:52:03.160,0.5355475345693446,5.4419672781443476,18.54739185838821,0.021855482406451653,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:031.84,0.57,5.442,23.775,23.703,103.4,11.15,8.262,330.15305,3.28,2024-07-06 15:52:03.184,0.5653001341967864,5.441965371929456,18.615713779028283,-0.007730731398960309,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:032.09,0.54,5.444,23.804,23.734,103.4,11.15,8.262,344.21298,2.97,2024-07-06 15:52:03.209,0.5355475345693446,5.443967155679896,18.639880671036735,inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:032.33,0.54,5.448,23.817,23.745,103.4,11.15,8.261,350.54645,3.53,2024-07-06 15:52:03.233,0.5355475345693446,5.447967126826684,18.648163173899775,-0.0010449779070198862,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:032.59,0.5,5.452,23.826,23.751,103.4,11.14,8.261,330.27072,2.42,2024-07-06 15:52:03.259,0.495877394989544,5.451969539769097,18.652518804656438,0.006611639401610216,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:032.83,0.49,5.45,23.815,23.742,103.4,11.15,8.262,345.86349,2.42,2024-07-06 15:52:03.283,0.4859598588904479,5.449970165149793,18.645629283923313,-0.04580021406689953,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:033.08,0.5,5.448,23.759,23.681,103.4,11.15,8.262,318.06339,2.82,2024-07-06 15:52:03.308,0.495877394989544,5.447969618922094,18.597904288843438,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:033.32,0.5,5.444,23.709,23.63,103.4,11.16,8.263,320.12396,3.16,2024-07-06 15:52:03.332,0.495877394989544,5.443969681218584,18.558208959406215,0.07234878427156963,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:033.57,0.51,5.444,23.797,23.726,103.4,11.15,8.263,317.01312,2.58,2024-07-06 15:52:03.357,0.5057949306069816,5.443968987741022,18.63359820919004,0.012769077436069068,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:033.82,0.55,5.446,23.861,23.794,103.4,11.14,8.263,342.08578,4.34,2024-07-06 15:52:03.382,0.5454650682601496,5.44596647944125,18.68682104960294,-0.004827234399982607,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:034.06,0.49,5.451,23.9,23.833,103.4,11.14,8.262,340.01782,3.0,2024-07-06 15:52:03.406,0.4859598588904479,5.450970081776423,18.71700172251178,-0.0003940866505702244,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:034.31,0.52,5.456,23.903,23.832,103.4,11.14,8.261,333.58588,3.0,2024-07-06 15:52:03.431,0.5157124657427605,5.455968228841276,18.715769847388742,-0.019927773927399303,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:034.55,0.54,5.455,23.853,23.779,103.4,11.14,8.26,322.56723,3.28,2024-07-06 15:52:03.455,0.5355475345693446,5.454967062194067,18.67423934034423,0.03876041705020448,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:034.80,0.53,5.45,23.802,23.727,103.4,11.15,8.261,326.13846,3.7,2024-07-06 15:52:03.480,0.5256300003968817,5.449967743609896,18.633849926205585,-0.0457579816722739,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:035.04,0.55,5.445,23.687,23.605,103.4,11.16,8.261,337.77737,3.51,2024-07-06 15:52:03.504,0.5454650682601496,5.444966668913412,18.53848788450307,0.01141418475329523,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:035.29,0.52,5.44,23.642,23.559,103.4,11.17,8.263,339.83496,3.46,2024-07-06 15:52:03.529,0.5157124657427605,5.439968551705436,18.502806198187727,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:035.53,0.52,5.436,23.609,23.525,103.4,11.17,8.265,343.93393,3.29,2024-07-06 15:52:03.553,0.5157124657427605,5.435968600818005,18.476458646776337,0.0038246565677348796,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:035.78,0.49,5.438,23.596,23.51,103.4,11.17,8.265,330.17007,3.34,2024-07-06 15:52:03.578,0.4859598588904479,5.43797041719826,18.46450251007161,-0.06305132327611408,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:036.02,0.48,5.441,23.675,23.594,103.4,11.17,8.264,321.84409,3.34,2024-07-06 15:52:03.602,0.4760423223096934,5.440970936995873,18.53020359817822,0.028301860437060674,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:036.27,0.51,5.444,23.78,23.707,103.4,11.16,8.264,317.69925,3.44,2024-07-06 15:52:03.627,0.5057949306069816,5.443969004968088,18.618677377367362,-0.07411096678694608,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:036.52,0.52,5.447,23.692,23.609,103.4,11.16,8.263,319.43195,3.4,2024-07-06 15:52:03.652,0.5157124657427605,5.446968474582299,18.541451923437194,-0.008544872071317254,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:036.77,0.53,5.45,23.684,23.598,103.5,11.17,8.263,340.4064,3.23,2024-07-06 15:52:03.677,0.5256300003968817,5.449967865171798,18.532547993655044,0.031736884719853475,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:037.01,0.54,5.449,23.722,23.64,103.5,11.17,8.263,347.46225,2.61,2024-07-06 15:52:03.701,0.5355475345693446,5.448967223052403,18.56561862017213,-inf,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:037.26,0.54,5.447,23.691,23.607,103.5,11.17,8.263,321.49622,2.92,2024-07-06 15:52:03.726,0.5355475345693446,5.446967263899835,18.53988133971029,0.001312714889469078,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:037.50,0.51,5.449,23.687,23.602,103.5,11.17,8.262,342.08801,3.47,2024-07-06 15:52:03.750,0.5057949306069816,5.448969078584489,18.535777722114403,0.027544092935247712,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:037.75,0.5,5.445,23.651,23.565,103.5,11.17,8.263,335.33041,3.47,2024-07-06 15:52:03.775,0.495877394989544,5.444969734795794,18.50707603013643,0.015301181049703764,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:037.99,0.46,5.438,23.57,23.483,103.5,11.18,8.264,326.35828,2.98,2024-07-06 15:52:03.799,0.45620724770320764,5.437972250614,18.443299095129305,-0.006799632613259511,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:038.24,0.51,5.439,23.531,23.438,103.5,11.19,8.265,323.00613,3.62,2024-07-06 15:52:03.824,0.5057949306069816,5.438969270707653,18.407872176473347,0.15047275285294437,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:038.48,0.52,5.442,23.716,23.638,103.5,11.17,8.265,307.65317,2.53,2024-07-06 15:52:03.848,0.5157124657427605,5.441968469799406,18.56466862423042,0.005177768018642318,-0.08925805897988083,-0.08925805897988083
06-07-2024,15:52:038.73,0.53,5.452,23.729,23.646,103.5,11.17,8.264,326.3457,2.93,2024-07-06 15:52:03.873,0.5256300003968817,5.45196781094616,18.57006413412023,-0.030499784270855437,-0.08925805897988083,-0.08925805897988083
