Date,Time,Pres,Temp,Cond,Sal,O2%,O2ppm,pH,PAR,Chl(a)Phy-EthrinPhy-Cyanin,datetime,Depth,pot_temp,density,N2,mld_temp,mld_dens
08-07-2024,13:41:011.36,0.22,2.624,16.493,17.333,90.2,10.9,8.281,699.64227,4.18,2024-07-08 13:41:01.136,0.21818620214740453,2.6239948174483008,13.760891967941348,0.004602016039042633,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:011.61,0.21,2.625,16.487,17.327,90.2,10.9,8.28,726.50977,2.82,2024-07-08 13:41:01.161,0.20826865256181049,2.6249950536341737,13.756096572577462,0.00017081595926975645,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:012.10,0.28,2.623,16.48,17.32,90.2,10.9,8.28,682.46179,2.99,2024-07-08 13:41:01.210,0.27769148954605827,2.622993413884657,13.750608045200465,0.00012694064186107625,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:013.82,0.27,2.63,16.47,17.304,90.2,10.89,8.28,680.86755,3.23,2024-07-08 13:41:01.382,0.2677739428504379,2.6299936402127697,13.73767534827698,-0.0007616224164996613,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:014.07,0.29,2.63,16.468,17.302,90.2,10.9,8.28,742.11737,4.8,2024-07-08 13:41:01.407,0.2876090357600168,2.629993170240408,13.736088092536761,0.00025923570205972385,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:014.32,0.23,2.631,16.466,17.3,90.2,10.9,8.28,724.854,2.96,2024-07-08 13:41:01.432,0.2281037512513359,2.630994582208797,13.734467323798754,0.0002222020615281823,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:015.54,0.28,2.635,16.438,17.265,90.2,10.9,8.281,696.67865,3.36,2024-07-08 13:41:01.554,0.27769148954605827,2.634993413726436,13.706556703495039,0.00151251663524248,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:015.79,0.25,2.634,16.432,17.259,90.2,10.91,8.281,691.82404,4.19,2024-07-08 13:41:01.579,0.24793884801421132,2.633994124862386,13.701828466116126,0.000652809758443215,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:017.02,0.28,2.637,16.409,17.231,90.4,10.93,8.282,755.5918,3.74,2024-07-08 13:41:01.702,0.27769148954605827,2.6369934278370493,13.679507128740966,8.354241743316322e-05,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:017.76,0.23,2.639,16.404,17.225,90.5,10.94,8.282,687.56299,4.03,2024-07-08 13:41:01.776,0.2281037512513359,2.638994600045483,13.674678731111726,0.0001631993843897981,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:018.25,0.23,2.645,16.4,17.217,90.5,10.94,8.282,727.82428,3.53,2024-07-08 13:41:01.825,0.2281037512513359,2.6449945908589663,13.668129481662731,-0.0009599974525559251,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:018.49,0.27,2.646,16.397,17.212,90.5,10.94,8.282,675.73682,2.98,2024-07-08 13:41:01.849,0.2677739428504379,2.6459936502497254,13.664128133886948,0.00021154889618588759,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:018.98,0.25,2.646,16.39,17.204,90.5,10.94,8.282,750.78009,3.91,2024-07-08 13:41:01.898,0.24793884801421132,2.6459941247160947,13.657779504533437,-3.486948623915715e-05,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:020.23,0.29,2.65,16.389,17.201,90.5,10.94,8.282,699.98712,2.04,2024-07-08 13:41:02.023,0.2876090357600168,2.6499931754604926,13.655265015140003,0.00012425145302820385,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:020.71,0.23,2.646,16.381,17.194,90.5,10.93,8.282,753.43353,3.49,2024-07-08 13:41:02.071,0.2281037512513359,2.6459945994596623,13.649843716832834,0.0009359594825779086,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:021.20,0.31,2.642,16.372,17.186,90.4,10.93,8.282,776.89197,3.66,2024-07-08 13:41:02.120,0.30744412674294935,2.6419927374323247,13.643628434966786,-0.00013984992961844109,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:022.67,0.26,2.642,16.397,17.214,90.4,10.93,8.283,689.16833,4.23,2024-07-08 13:41:02.267,0.2578563956731556,2.641993894136233,13.66584899169925,8.818319448322905e-05,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:024.64,0.27,2.634,16.361,17.178,90.4,10.94,8.281,707.16809,2.79,2024-07-08 13:41:02.464,0.2677739428504379,2.633993699277731,13.637545552631195,-0.00016704064982599062,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:025.13,0.24,2.63,16.365,17.185,90.5,10.94,8.28,690.97058,4.58,2024-07-08 13:41:02.513,0.23802129987360474,2.629994405007401,13.643233558025372,0.0005289685336112529,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:027.34,0.29,2.653,16.355,17.161,90.4,10.92,8.28,634.32379,3.44,2024-07-08 13:41:02.734,0.2876090357600168,2.652993190893398,13.623422278241037,-0.00014505817387782402,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:028.33,0.29,2.652,16.362,17.169,90.4,10.93,8.28,722.97107,3.19,2024-07-08 13:41:02.833,0.2876090357600168,2.651993188893492,13.629804134369124,-0.000386121810626559,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:029.06,0.32,2.647,16.366,17.177,90.5,10.94,8.28,676.12018,3.85,2024-07-08 13:41:02.906,0.31736167151192357,2.646992493989586,13.636319532380412,2.5157696566414666e-05,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:029.80,0.23,2.656,16.357,17.162,90.5,10.94,8.28,730.12469,3.44,2024-07-08 13:41:02.980,0.2281037512513359,2.6559945928748974,13.62411562470811,0.00025919582830259653,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:030.29,0.23,2.662,16.355,17.156,90.5,10.94,8.28,729.60956,2.89,2024-07-08 13:41:03.029,0.2281037512513359,2.66199458275129,13.61915366489825,0.00047852286857508967,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:030.79,0.27,2.667,16.347,17.144,90.6,10.95,8.281,724.41882,3.16,2024-07-08 13:41:03.079,0.2677739428504379,2.666993634455078,13.609463905475423,0.00015730925188773296,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:032.02,0.27,2.669,16.342,17.138,90.6,10.94,8.281,717.97284,3.25,2024-07-08 13:41:03.202,0.2677739428504379,2.6689936326888315,13.604635803487099,0.0011422600543502723,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:032.26,0.29,2.669,16.345,17.141,90.6,10.94,8.282,717.37262,3.83,2024-07-08 13:41:03.226,0.2876090357600168,2.6689931592118836,13.607016325368704,0.00016201109081289723,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:033.24,0.21,2.672,16.343,17.137,90.6,10.94,8.282,647.34161,3.04,2024-07-08 13:41:03.324,0.20826865256181049,2.671995042293527,13.603741673425134,-inf,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:033.49,0.21,2.675,16.339,17.131,90.6,10.94,8.282,702.69684,3.39,2024-07-08 13:41:03.349,0.20826865256181049,2.6749950389524346,13.59887999811042,0.0004671442761983131,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:033.98,0.31,2.676,16.328,17.117,90.6,10.95,8.282,732.12897,4.29,2024-07-08 13:41:03.398,0.30744412674294935,2.6759926821650253,13.587737611314651,-0.0005711143400981944,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:034.22,0.27,2.676,16.33,17.12,90.6,10.95,8.282,764.90662,4.29,2024-07-08 13:41:03.422,0.2677739428504379,2.675993624860019,13.590118068074503,-0.0015229719985313988,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:034.47,0.25,2.676,16.333,17.124,90.6,10.95,8.282,708.34045,3.56,2024-07-08 13:41:03.447,0.24793884801421132,2.6759940951087144,13.593292010252753,-9.195927225592792e-06,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:035.46,0.22,2.663,16.328,17.125,90.6,10.95,8.282,680.06891,3.45,2024-07-08 13:41:03.546,0.21818620214740453,2.6629948301081185,13.594520862974946,0.00040614726248211437,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:036.44,0.3,2.658,16.314,17.111,90.5,10.94,8.282,748.36273,2.26,2024-07-08 13:41:03.644,0.29752658149231376,2.6579929725125107,13.583578116157355,9.519262663046366e-05,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:037.42,0.3,2.659,16.311,17.107,90.5,10.94,8.282,717.52875,3.79,2024-07-08 13:41:03.742,0.29752658149231376,2.658992972141124,13.58037066250256,-0.00012425886965089847,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:037.91,0.27,2.661,16.313,17.108,90.5,10.94,8.282,729.05292,3.27,2024-07-08 13:41:03.791,0.2677739428504379,2.660993669395291,13.581097584897748,-0.0001185577592008617,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:038.41,0.22,2.662,16.317,17.113,90.6,10.95,8.282,784.36005,2.37,2024-07-08 13:41:03.841,0.21818620214740453,2.6619948375373506,13.585031904356924,inf,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:038.66,0.22,2.661,16.319,17.115,90.6,10.95,8.282,699.7666,3.62,2024-07-08 13:41:03.866,0.21818620214740453,2.660994838704411,13.586652314006415,0.0008095200740697202,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:038.90,0.24,2.658,16.319,17.117,90.6,10.95,8.282,725.07239,3.94,2024-07-08 13:41:03.890,0.23802129987360474,2.6579943752209028,13.588339368834454,-0.00020369698345766216,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:039.39,0.28,2.648,16.316,17.119,90.6,10.96,8.282,712.28479,2.88,2024-07-08 13:41:03.939,0.27769148954605827,2.647993462754407,13.590258937155454,-0.00025385668503043565,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:039.64,0.31,2.648,16.315,17.118,90.6,10.96,8.282,746.27997,4.53,2024-07-08 13:41:03.964,0.30744412674294935,2.6479927628758775,13.58946536371468,-0.0015868234363265491,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:039.89,0.3,2.646,16.316,17.12,90.6,10.96,8.282,705.64337,2.26,2024-07-08 13:41:03.989,0.29752658149231376,2.645993000764311,13.591118851802435,-6.474356598272175e-05,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:040.37,0.25,2.636,16.317,17.127,90.7,10.97,8.281,745.19342,2.77,2024-07-08 13:41:04.037,0.24793884801421132,2.635994187300951,13.597005025584053,1.5853216597906283e-05,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:040.62,0.29,2.634,16.316,17.127,90.7,10.97,8.281,732.6767,3.8,2024-07-08 13:41:04.062,0.2876090357600168,2.633993262594761,13.597071086877122,0.0003490599162870342,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:040.86,0.22,2.639,16.316,17.124,90.6,10.96,8.281,736.24127,2.49,2024-07-08 13:41:04.086,0.21818620214740453,2.638994880043966,13.594525027607915,0.00115033080412043,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:041.85,0.21,2.642,16.303,17.108,90.5,10.95,8.28,795.35425,1.65,2024-07-08 13:41:04.185,0.20826865256181049,2.6419951137198745,13.581728264366348,0.0003109831428560711,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:042.10,0.31,2.64,16.306,17.112,90.5,10.95,8.28,694.00519,3.4,2024-07-08 13:41:04.210,0.30744412674294935,2.639992789909614,13.584968762948733,-0.0006573291323843115,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:042.34,0.24,2.639,16.311,17.118,90.5,10.94,8.281,771.39111,3.86,2024-07-08 13:41:04.234,0.23802129987360474,2.6389944174770927,13.5897634176456,-0.00041252217104784073,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:042.83,0.22,2.645,16.315,17.12,90.4,10.93,8.281,752.30707,2.76,2024-07-08 13:41:04.283,0.21818620214740453,2.6449948694597496,13.59115200217218,0.0004933174552043337,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:043.57,0.29,2.652,16.305,17.105,90.3,10.92,8.282,729.79749,4.89,2024-07-08 13:41:04.357,0.2876090357600168,2.6519932266383366,13.579016251833764,2.5496195645399517e-06,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:044.80,0.26,2.651,16.309,17.11,90.4,10.93,8.283,725.89917,2.82,2024-07-08 13:41:04.480,0.2578563956731556,2.6509939271992184,13.583017256883295,-0.0004633097603266917,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:045.04,0.21,2.65,16.312,17.113,90.4,10.93,8.283,726.05237,3.53,2024-07-08 13:41:04.504,0.20826865256181049,2.6499950958340794,13.585431145078928,0.0011901017962930834,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:045.29,0.25,2.644,16.314,17.119,90.4,10.94,8.283,783.41486,4.12,2024-07-08 13:41:04.529,0.24793884801421132,2.6439941726202787,13.590391553065388,-0.00044881096438199256,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:047.50,0.24,2.621,16.375,17.201,90.4,10.93,8.283,710.87329,3.95,2024-07-08 13:41:04.750,0.23802129987360474,2.6209944174396855,13.656229835740874,0.0006664448833863151,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:047.99,0.27,2.621,16.361,17.185,90.3,10.93,8.283,742.49487,3.56,2024-07-08 13:41:04.799,0.2677739428504379,2.620993728332636,13.643531318739974,0.001912046577859427,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:048.24,0.23,2.622,16.353,17.175,90.3,10.93,8.283,752.79999,3.27,2024-07-08 13:41:04.824,0.2281037512513359,2.6219946600823674,13.635561744962956,-0.002284944615118695,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:048.48,0.26,2.622,16.344,17.166,90.3,10.93,8.282,743.55988,3.64,2024-07-08 13:41:04.848,0.2578563956731556,2.6219939682584545,13.628418855040422,0.000660095658404087,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:049.47,0.25,2.626,16.368,17.191,90.2,10.91,8.282,758.01141,3.03,2024-07-08 13:41:04.947,0.24793884801421132,2.625994178179423,13.648127881111236,-0.004056744417336726,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:049.96,0.25,2.626,16.42,17.25,90.1,10.9,8.282,705.95947,3.2,2024-07-08 13:41:04.996,0.24793884801421132,2.6259941481734477,13.69495271804044,-0.0006121218931743113,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:050.70,0.26,2.599,16.428,17.274,90.1,10.9,8.282,753.85315,3.11,2024-07-08 13:41:05.070,0.2578563956731556,2.59899396716125,13.71489618810142,-0.0038798711455728333,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:050.95,0.22,2.59,16.442,17.294,90.1,10.9,8.282,754.60443,2.58,2024-07-08 13:41:05.095,0.21818620214740453,2.5899949049767628,13.73106777123121,-0.0009124847306187011,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:051.43,0.26,2.58,16.452,17.311,90.1,10.9,8.282,773.30145,3.35,2024-07-08 13:41:05.143,0.2578563956731556,2.5799939938794987,13.744890915188194,0.005999672714423241,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:051.68,0.25,2.577,16.443,17.303,90.1,10.9,8.282,701.80719,3.18,2024-07-08 13:41:05.168,0.24793884801421132,2.5769942360118057,13.738639098378599,-inf,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:051.93,0.25,2.572,16.44,17.302,90.0,10.9,8.281,808.24548,2.84,2024-07-08 13:41:05.193,0.24793884801421132,2.5719942482401366,13.738009121277628,0.0010052706578450928,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:052.42,0.27,2.57,16.418,17.278,90.0,10.89,8.281,692.95203,2.24,2024-07-08 13:41:05.242,0.2677739428504379,2.5699938063113343,13.719022959258382,0.002274982850375184,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:052.66,0.24,2.569,16.41,17.269,89.9,10.89,8.282,741.56293,3.33,2024-07-08 13:41:05.266,0.23802129987360474,2.56899450122057,13.711911201955672,0.0015340363016947169,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:052.91,0.21,2.57,16.405,17.263,89.9,10.88,8.282,739.95612,3.22,2024-07-08 13:41:05.291,0.20826865256181049,2.56999518922691,13.707115709599293,6.348372978637005e-05,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:053.65,0.25,2.57,16.406,17.263,89.8,10.87,8.281,746.55011,2.47,2024-07-08 13:41:05.365,0.24793884801421132,2.569994272792226,13.707115709599293,-0.000182630415567657,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:053.90,0.21,2.571,16.407,17.264,89.7,10.86,8.282,802.22137,5.3,2024-07-08 13:41:05.390,0.20826865256181049,2.5709951868294603,13.707876936329399,inf,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:054.14,0.21,2.572,16.414,17.272,89.7,10.86,8.282,685.07605,4.01,2024-07-08 13:41:05.414,0.20826865256181049,2.5719951814371007,13.714194815916017,-0.0021204831652455315,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:055.12,0.27,2.578,16.464,17.325,89.6,10.84,8.282,710.43066,3.6,2024-07-08 13:41:05.512,0.2677739428504379,2.577993760213464,13.75606969413468,-0.013743679986312748,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:055.37,0.25,2.576,16.494,17.361,89.6,10.84,8.281,701.27795,2.95,2024-07-08 13:41:05.537,0.24793884801421132,2.5759942088304038,13.78471212599436,-0.00013487213057564014,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:056.85,0.25,2.557,16.567,17.455,89.8,10.86,8.282,727.72949,3.89,2024-07-08 13:41:05.685,0.24793884801421132,2.556994205494329,13.859958573565905,-0.001013672517482397,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:057.83,0.22,2.558,16.672,17.575,90.0,10.88,8.283,747.22736,4.02,2024-07-08 13:41:05.783,0.21818620214740453,2.55799484511732,13.955187800675276,0.011808479368352744,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:058.08,0.24,2.558,16.7,17.606,90.1,10.88,8.283,709.55139,3.05,2024-07-08 13:41:05.808,0.23802129987360474,2.5579943613137073,13.979797194917296,-0.001286785061332268,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:058.57,0.23,2.561,16.727,17.636,90.2,10.89,8.284,754.06854,3.08,2024-07-08 13:41:05.857,0.2281037512513359,2.5609945757960237,14.003511900875765,-0.0006866945466006032,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:41:059.30,0.23,2.564,16.742,17.652,90.3,10.91,8.284,726.82733,2.68,2024-07-08 13:41:05.930,0.2281037512513359,2.563994561861418,14.01611226454429,-0.00041553782082147205,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:42:000.78,0.23,2.569,16.752,17.66,90.7,10.95,8.285,746.97272,3.23,2024-07-08 13:42:00.078,0.2281037512513359,2.5689945473669455,14.022294022174492,0.013680073950881855,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:42:001.03,0.22,2.568,16.736,17.642,90.7,10.96,8.285,736.67505,3.57,2024-07-08 13:42:00.103,0.21818620214740453,2.567994794564263,14.008039076020395,0.0021395242654732626,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:42:001.52,0.21,2.571,16.692,17.591,90.8,10.97,8.285,768.24103,2.88,2024-07-08 13:42:00.152,0.20826865256181049,2.570995047071511,13.967453452923678,0.0004699900618850912,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:42:004.71,0.21,2.569,16.661,17.556,91.1,11.01,8.289,730.54803,3.79,2024-07-08 13:42:00.471,0.20826865256181049,2.568995065945655,13.939737078609369,inf,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:42:004.96,0.21,2.569,16.664,17.559,91.1,11.01,8.289,728.5304,3.99,2024-07-08 13:42:00.496,0.20826865256181049,2.568995064664548,13.9421185299841,-0.0011266235396148897,-0.23802157731317586,-0.23802157731317586
08-07-2024,13:42:035.44,0.21,2.531,16.71,17.633,90.4,10.93,8.297,754.1012,3.4,2024-07-08 13:42:03.544,0.20826865256181049,2.5309951077418376,14.002132932699851,-0.000761918695565333,-0.23802157731317586,-0.23802157731317586
